time,temperature,humidity,quality_Potted,quality_Reservoir,luminance,CO2,Potted,Reservoir
2021-12-06 09:40:26,19,93,197,273,71.29,163,16.12,16.81
2021-12-06 09:50:25,18.8,93,200,273,71.29,163,16.12,16.81
2021-12-06 10:00:26,18.8,93,197,273,70.31,164,16.12,16.81
2021-12-06 10:10:25,18.8,93,199,273,71.29,163,16.12,16.81
2021-12-06 10:20:26,18.7,93,199,273,70.31,163,16.12,16.81
2021-12-06 10:30:25,18.8,93,197,272,71.29,164,16.12,16.81
2021-12-06 10:40:26,18.8,93,197,273,71.29,165,16.12,16.81
2021-12-06 10:50:25,18.8,93,197,273,131.84,164,16.12,16.81
2021-12-06 11:00:26,19,93,199,273,119.14,164,16.19,16.81
2021-12-06 11:10:25,19.1,93,199,273,120.12,166,16.25,16.81
2021-12-06 11:20:26,19.3,93,200,272,119.14,167,16.31,16.81
2021-12-06 11:30:25,19.1,93,200,272,120.12,167,16.37,16.87
2021-12-06 11:40:26,19.5,93,199,272,109.37,167,16.5,16.87
2021-12-06 11:50:25,19.5,93,200,273,119.14,167,16.56,16.87
2021-12-06 12:00:26,19.4,93,200,273,119.14,168,16.62,16.94
2021-12-06 12:10:26,19.5,93,200,273,119.14,168,16.69,16.94
2021-12-06 12:20:26,19.5,93,200,273,106.45,168,16.75,16.94
2021-12-06 12:30:26,19.9,93,193,278,71.29,167,16.75,17
2021-12-06 12:40:27,19.4,93,200,273,71.29,168,16.81,17
2021-12-06 12:50:26,19.8,93,200,273,70.31,168,16.81,17
2021-12-06 13:00:27,19.4,93,200,273,120.12,167,16.81,17
2021-12-06 13:10:26,19.5,93,200,273,118.16,168,16.87,17
2021-12-06 13:20:27,19.6,93,202,273,118.16,164,16.87,17.06
2021-12-06 13:30:26,19.6,93,200,273,120.12,168,16.94,17.06
2021-12-06 13:40:25,20.1,93,202,273,118.16,168,17,17.06
2021-12-06 13:50:26,19.7,93,204,273,119.14,169,17,17.12
2021-12-06 14:00:25,19.7,93,200,273,111.33,170,17.06,17.12
2021-12-06 14:10:26,19.7,93,202,275,116.21,169,17.12,17.12
2021-12-06 14:20:25,19.8,93,202,273,116.21,170,17.12,17.12
2021-12-06 14:30:26,19.7,93,204,273,116.21,170,17.12,17.19
2021-12-06 14:40:26,19.5,93,202,273,69.34,169,17.19,17.19
2021-12-06 14:50:27,19.5,93,202,275,71.29,168,17.19,17.19
2021-12-06 15:00:26,19.4,93,204,273,71.29,166,17.19,17.19
2021-12-06 15:10:27,19.5,93,202,275,113.28,168,17.12,17.19
2021-12-06 15:20:26,19.6,93,202,275,115.23,169,17.12,17.19
2021-12-06 15:30:27,19.5,93,204,272,70.31,169,17.12,17.25
2021-12-06 15:40:24,19.5,93,204,272,70.31,169,17.12,17.25
2021-12-06 15:50:25,19.5,93,204,273,70.31,170,17.12,17.25
2021-12-06 16:00:26,19.4,93,204,272,70.31,170,17.06,17.25
2021-12-06 16:10:25,19.5,93,204,273,70.31,169,17.06,17.25
2021-12-06 16:20:26,19.4,93,204,273,70.31,170,17.06,17.25
2021-12-06 16:30:26,19.4,93,204,273,70.31,169,17.06,17.25
2021-12-06 16:40:27,19.3,93,204,273,64.45,168,17,17.25
2021-12-06 16:50:26,19.3,93,202,273,70.31,170,17,17.25
2021-12-06 17:00:27,19.2,93,204,273,70.31,169,17,17.25
2021-12-06 17:10:26,19.3,93,202,273,70.31,167,17,17.25
2021-12-06 17:20:27,19.2,93,202,273,71.29,167,17,17.25
2021-12-06 17:30:26,19.2,93,204,273,69.34,167,17,17.25
2021-12-06 17:40:25,19.2,93,202,275,70.31,167,16.94,17.25
2021-12-06 17:50:26,18.9,93,204,273,70.31,167,17,17.25
2021-12-06 18:00:25,18.8,93,204,273,66.41,168,17,17.25
2021-12-06 18:10:26,18.7,93,204,275,69.34,167,17,17.25
2021-12-06 18:20:25,18.7,93,204,275,69.34,168,17,17.25
2021-12-06 18:30:26,19.1,93,205,275,69.34,168,17,17.25
2021-12-06 18:40:26,18.7,93,204,273,70.31,168,17,17.25
2021-12-06 18:50:26,18.9,93,204,275,70.31,168,17,17.25
2021-12-06 19:00:26,18.7,93,204,275,69.34,168,17,17.25
2021-12-06 19:10:27,18.6,93,205,273,70.31,167,17,17.25
2021-12-06 19:20:26,18.7,93,204,275,70.31,166,17,17.25
2021-12-06 19:30:27,18.8,93,204,275,70.31,166,17,17.25
2021-12-06 19:40:26,18.6,93,205,273,69.34,166,17,17.25
2021-12-06 19:50:25,18.9,93,205,273,69.34,165,17,17.25
2021-12-06 20:00:26,18.7,93,204,275,69.34,165,17,17.25
2021-12-06 20:10:25,18.6,93,204,275,69.34,164,17,17.25
2021-12-06 20:20:26,18.7,93,204,275,70.31,163,17,17.25
2021-12-06 20:30:25,18.6,93,205,275,70.31,164,17,17.25
2021-12-06 20:40:26,18.6,93,205,275,70.31,164,17,17.25
2021-12-06 20:50:25,18.6,93,204,275,70.31,163,16.94,17.25
2021-12-06 21:00:26,18.6,93,204,273,70.31,165,16.94,17.25
2021-12-06 21:10:26,18.6,93,204,275,69.34,165,16.94,17.25
2021-12-06 21:20:27,18.6,93,204,275,70.31,165,16.94,17.25
2021-12-06 21:30:26,18.5,93,205,275,70.31,164,16.94,17.19
2021-12-06 21:40:27,18.5,93,209,275,70.31,163,16.94,17.25
2021-12-06 21:50:26,18.5,93,204,275,70.31,165,16.94,17.19
2021-12-06 22:00:27,18.6,93,204,275,70.31,165,16.94,17.25
2021-12-06 22:10:26,18.5,93,204,275,69.34,166,16.87,17.25
2021-12-06 22:20:25,18.3,93,205,275,70.31,165,16.87,17.19
2021-12-06 22:30:26,18.6,93,204,275,70.31,165,16.87,17.19
2021-12-06 22:40:25,18.5,93,202,275,69.34,164,16.87,17.19
2021-12-06 22:50:26,18.5,93,204,275,70.31,164,16.87,17.19
2021-12-06 23:00:25,18.5,93,204,275,70.31,163,16.87,17.19
2021-12-06 23:10:26,18.5,93,204,275,70.31,165,16.81,17.19
2021-12-06 23:20:26,18.5,93,204,275,70.31,164,16.81,17.19
2021-12-06 23:30:27,18.5,93,204,275,70.31,166,16.81,17.19
2021-12-06 23:40:26,18.3,93,204,275,71.29,166,16.81,17.19
2021-12-06 23:50:27,18.5,93,207,273,69.34,166,16.81,17.19
2021-12-07 00:00:26,18.8,93,202,275,69.34,165,16.81,17.19
2021-12-07 00:10:27,18.5,93,204,275,69.34,164,16.81,17.19
2021-12-07 00:20:26,18.4,93,204,275,69.34,162,16.75,17.19
2021-12-07 00:30:25,18.4,93,204,275,69.34,162,16.75,17.19
2021-12-07 00:40:26,18.4,93,204,275,70.31,163,16.75,17.19
2021-12-07 00:50:25,18.5,93,204,275,69.34,162,16.75,17.19
2021-12-07 01:00:26,18.3,93,204,275,70.31,162,16.75,17.19
2021-12-07 01:10:25,18.3,93,202,277,69.34,164,16.75,17.19
2021-12-07 01:20:26,18.5,93,209,275,70.31,164,16.75,17.19
2021-12-07 01:30:25,18.3,93,204,275,69.34,163,16.69,17.12
2021-12-07 01:40:26,18.4,93,202,275,69.34,163,16.69,17.12
2021-12-07 01:50:26,18.3,93,204,275,69.34,164,16.69,17.12
2021-12-07 02:00:27,18.2,93,204,275,70.31,163,16.69,17.12
2021-12-07 02:10:26,18.1,93,209,275,69.34,164,16.69,17.12
2021-12-07 02:20:27,18.2,93,204,275,70.31,163,16.62,17.12
2021-12-07 02:30:26,18.3,93,202,275,69.34,163,16.62,17.12
2021-12-07 02:40:27,18.6,93,207,275,69.34,163,16.62,17.12
2021-12-07 02:50:26,18.1,93,204,275,69.34,165,16.62,17.06
2021-12-07 03:00:27,18.2,93,212,277,69.34,163,16.62,17.12
2021-12-07 03:10:26,18.1,93,202,275,70.31,163,16.62,17.12
2021-12-07 03:20:25,18.5,93,204,275,70.31,164,16.62,17.12
2021-12-07 03:30:26,18.2,93,202,275,70.31,164,16.62,17.06
2021-12-07 03:40:25,18.2,93,204,275,69.34,163,16.56,17.06
2021-12-07 03:50:26,18.2,93,204,275,69.34,163,16.56,17.06
2021-12-07 04:00:25,18.2,93,202,275,66.41,163,16.56,17.06
2021-12-07 04:10:26,18.2,92,202,275,69.34,164,16.56,17.06
2021-12-07 04:20:25,18.2,93,202,275,69.34,165,16.56,17.06
2021-12-07 04:30:26,18.2,93,202,275,64.45,164,16.56,17.06
2021-12-07 04:40:25,18,93,202,275,69.34,164,16.5,17.06
2021-12-07 04:50:26,18.1,93,204,275,69.34,162,16.5,17.06
2021-12-07 05:00:25,18.2,93,202,277,69.34,165,16.5,17
2021-12-07 05:10:26,18.2,93,202,275,70.31,165,16.5,17
2021-12-07 05:20:26,18.3,92,202,277,70.31,165,16.5,17
2021-12-07 05:30:26,18,93,202,275,69.34,168,16.44,17
2021-12-07 05:40:26,18,93,202,277,69.34,167,16.44,17
2021-12-07 05:50:27,18.2,93,202,275,68.36,171,16.44,17
2021-12-07 06:00:26,18,93,202,277,69.34,170,16.37,17
2021-12-07 06:10:27,18.1,92,200,282,69.34,176,16.37,16.94
2021-12-07 06:20:26,18.1,92,202,277,69.34,176,16.37,16.94
2021-12-07 06:30:27,18.1,92,204,277,70.31,167,16.37,16.94
2021-12-07 06:40:26,18.1,93,202,275,69.34,167,16.37,16.94
2021-12-07 06:50:27,18,93,202,275,69.34,162,16.31,16.94
2021-12-07 07:00:26,18,93,202,275,70.31,167,16.31,16.94
2021-12-07 07:10:27,18,93,202,277,69.34,166,16.25,16.94
2021-12-07 07:20:26,18.1,92,202,275,69.34,167,16.25,16.87
2021-12-07 07:30:27,17.9,92,200,277,69.34,165,16.25,16.87
2021-12-07 07:40:26,18,93,200,277,69.34,165,16.25,16.87
2021-12-07 07:50:27,18.1,93,200,277,70.31,165,16.25,16.87
2021-12-07 08:00:26,18.5,93,200,275,69.34,164,16.19,16.87
2021-12-07 08:10:25,18.3,93,200,275,70.31,162,16.12,16.87
2021-12-07 08:20:26,18.3,93,199,275,64.45,160,16.12,16.87
2021-12-07 08:30:25,18.3,93,200,275,69.34,160,16.12,16.81
2021-12-07 08:40:26,18.5,93,200,275,68.36,159,16.12,16.81
2021-12-07 08:50:25,18.3,93,200,275,71.29,163,16.12,16.87
2021-12-07 09:00:26,18.3,93,200,275,71.29,164,16.12,16.81
2021-12-07 09:10:25,18.7,93,199,275,72.27,164,16.12,16.81
2021-12-07 09:20:26,18.6,93,199,273,71.29,162,16.12,16.81
2021-12-07 09:30:25,18.6,93,200,275,72.27,161,16.12,16.81
2021-12-07 09:40:26,18.6,93,202,265,73.24,163,16.12,16.81
2021-12-07 09:50:25,18.6,93,204,275,72.27,165,16.12,16.81
2021-12-07 10:00:26,18.5,93,202,273,72.27,163,16.19,16.81
2021-12-07 10:10:25,18.5,93,200,275,72.27,165,16.19,16.81
2021-12-07 10:20:26,18.5,93,200,273,71.29,166,16.19,16.81
2021-12-07 10:30:25,18.3,93,202,273,72.27,167,16.19,16.81
2021-12-07 10:40:26,18.5,93,202,275,71.29,168,16.19,16.81
2021-12-07 10:50:25,18.6,93,204,273,70.31,167,16.19,16.81
2021-12-07 11:00:26,18.5,93,202,273,72.27,170,16.25,16.81
2021-12-07 11:10:25,18.7,93,202,273,71.29,168,16.25,16.81
2021-12-07 11:20:26,18.6,93,202,273,72.27,171,16.25,16.81
2021-12-07 11:30:25,18.7,93,202,275,71.29,171,16.25,16.81
2021-12-07 11:40:26,18.6,93,204,273,73.24,177,16.31,16.81
2021-12-07 11:50:25,18.7,93,204,273,72.27,176,16.31,16.87
2021-12-07 12:00:26,18.7,93,202,273,71.29,175,16.31,16.87
2021-12-07 12:10:25,18.7,93,204,275,71.29,172,16.31,16.87
2021-12-07 12:20:26,18.6,93,202,275,71.29,169,16.37,16.87
2021-12-07 12:30:25,18.8,93,204,275,72.27,167,16.37,16.87
2021-12-07 12:40:26,18.6,93,219,277,71.29,173,16.37,16.87
2021-12-07 12:50:25,18.8,93,204,273,72.27,175,16.37,16.87
2021-12-07 13:00:26,19.1,93,202,275,72.27,171,16.37,16.87
2021-12-07 13:10:26,18.9,93,202,275,72.27,171,16.44,16.87
2021-12-07 13:20:26,18.8,93,204,275,72.27,173,16.44,16.87
2021-12-07 13:30:26,18.8,93,204,275,71.29,173,16.44,16.87
2021-12-07 13:40:26,18.8,93,204,275,72.27,175,16.44,16.94
2021-12-07 13:50:26,18.8,93,204,275,71.29,177,16.5,16.94
2021-12-07 14:00:27,18.9,93,202,275,71.29,177,16.5,16.94
2021-12-07 14:10:26,18.8,93,204,275,71.29,174,16.5,16.94
2021-12-07 14:20:27,18.8,93,204,273,71.29,176,16.5,16.94
2021-12-07 14:30:26,18.8,93,205,273,71.29,173,16.5,16.94
2021-12-07 14:40:27,18.7,93,205,265,72.27,175,16.5,16.94
2021-12-07 14:50:26,18.8,93,204,273,71.29,168,16.56,16.94
2021-12-07 15:00:27,18.9,93,204,275,71.29,169,16.56,16.94
2021-12-07 15:10:26,18.9,93,205,275,72.27,174,16.56,17
2021-12-07 15:20:27,18.7,93,204,275,71.29,175,16.56,17
2021-12-07 15:30:26,19,93,204,275,72.27,172,16.62,17
2021-12-07 15:40:25,18.9,93,204,275,72.27,174,16.62,17
2021-12-07 15:50:26,19.1,93,204,273,70.31,172,16.62,17
2021-12-07 16:00:25,18.9,93,205,275,70.31,177,16.62,17
2021-12-07 16:10:26,18.8,93,204,275,70.31,177,16.69,17
2021-12-07 16:20:25,19,93,205,275,71.29,178,16.62,17
2021-12-07 16:30:26,18.8,93,205,275,70.31,177,16.69,17
2021-12-07 16:40:25,18.9,93,204,275,70.31,179,16.69,17
2021-12-07 16:50:26,19,93,204,275,70.31,178,16.69,17
2021-12-07 17:00:25,18.9,93,205,275,70.31,178,16.69,17.06
2021-12-07 17:10:26,18.9,93,205,277,69.34,177,16.69,17.06
2021-12-07 17:20:25,18.9,93,204,275,70.31,175,16.69,17
2021-12-07 17:30:26,18.9,93,204,275,71.29,178,16.62,17.06
2021-12-07 17:40:26,19,93,204,275,70.31,178,16.62,17.06
2021-12-07 17:50:27,18.6,93,205,277,69.34,170,16.62,17.06
2021-12-07 18:00:26,18.3,93,204,277,70.31,173,16.62,17.06
2021-12-07 18:10:27,18.3,93,210,277,70.31,176,16.62,17.06
2021-12-07 18:20:26,18.3,93,205,275,70.31,175,16.62,17.06
2021-12-07 18:30:27,18.3,93,205,275,69.34,177,16.62,17.06
2021-12-07 18:40:26,18.5,93,205,277,70.31,178,16.62,17.06
2021-12-07 18:50:27,18.2,93,205,277,70.31,175,16.62,17.06
2021-12-07 19:00:26,18.3,93,205,275,69.34,175,16.62,17.06
2021-12-07 19:10:25,18.4,93,204,277,70.31,163,16.62,17.06
2021-12-07 19:20:26,18.5,93,205,275,71.29,173,16.62,17.06
2021-12-07 19:30:25,18.2,93,204,277,71.29,172,16.62,17.06
2021-12-07 19:40:26,18.3,93,204,277,71.29,173,16.62,17.06
2021-12-07 19:50:25,18.3,93,205,277,70.31,174,16.62,17.06
2021-12-07 20:00:26,18.3,93,204,277,70.31,174,16.62,17.06
2021-12-07 20:10:25,18.2,93,204,277,69.34,173,16.56,17.06
2021-12-07 20:20:26,18.3,93,205,277,70.31,172,16.56,17.06
2021-12-07 20:30:25,18.5,93,205,277,70.31,173,16.56,17.06
2021-12-07 20:40:26,18.3,93,205,277,70.31,170,16.56,17.06
2021-12-07 20:50:25,18.3,93,205,277,70.31,174,16.56,17.06
2021-12-07 21:00:26,18.2,93,222,278,71.29,172,16.5,17
2021-12-07 21:10:26,18.2,93,205,277,71.29,175,16.5,17
2021-12-07 21:20:26,18.2,93,207,277,70.31,171,16.5,17
2021-12-07 21:30:26,18.2,93,205,277,71.29,174,16.5,17
2021-12-07 21:40:27,18.3,93,207,277,70.31,172,16.5,17
2021-12-07 21:50:26,18.2,93,205,277,71.29,170,16.44,17
2021-12-07 22:00:27,18.3,93,204,277,70.31,175,16.44,17
2021-12-07 22:10:26,18.6,93,205,277,69.34,175,16.44,17
2021-12-07 22:20:27,18.2,93,204,277,69.34,175,16.44,17
2021-12-07 22:30:26,18.2,93,205,277,73.24,174,16.44,17
2021-12-07 22:40:27,18.2,93,204,277,71.29,173,16.44,17
2021-12-07 22:50:26,18.1,93,205,277,70.31,171,16.44,17
2021-12-07 23:00:27,18.2,93,205,277,70.31,170,16.44,16.94
2021-12-07 23:10:26,18.2,93,204,277,70.31,176,16.37,16.94
2021-12-07 23:20:25,18.1,93,205,277,71.29,173,16.37,16.94
2021-12-07 23:30:26,18,93,205,277,70.31,173,16.37,16.94
2021-12-07 23:40:25,18.2,93,204,277,71.29,171,16.37,16.94
2021-12-07 23:50:26,18.2,93,204,277,70.31,173,16.37,16.94
2021-12-08 00:00:25,18.3,93,205,277,69.34,175,16.31,16.94
2021-12-08 00:10:26,18.2,93,204,277,70.31,176,16.31,16.94
2021-12-08 00:20:25,18.2,93,205,277,71.29,169,16.31,16.94
2021-12-08 00:30:26,17.9,93,205,277,70.31,173,16.31,16.94
2021-12-08 00:40:25,18.2,93,204,277,71.29,170,16.31,16.94
2021-12-08 00:50:26,18.2,93,207,277,70.31,171,16.31,16.87
2021-12-08 01:00:25,18.2,92,205,277,71.29,169,16.31,16.87
2021-12-08 01:10:26,18.1,93,205,277,70.31,168,16.31,16.87
2021-12-08 01:20:25,17.9,93,204,277,71.29,165,16.31,16.87
2021-12-08 01:30:26,18.3,93,204,277,70.31,169,16.25,16.87
2021-12-08 01:40:25,18.4,93,204,277,70.31,161,16.25,16.87
2021-12-08 01:50:26,18.1,93,204,277,71.29,167,16.25,16.87
2021-12-08 02:00:25,18,93,200,282,70.31,174,16.25,16.87
2021-12-08 02:10:26,17.9,93,204,277,70.31,171,16.25,16.87
2021-12-08 02:20:25,18.1,93,204,277,70.31,172,16.25,16.87
2021-12-08 02:30:26,18,93,205,284,70.31,173,16.25,16.87
2021-12-08 02:40:26,18.1,93,205,277,70.31,170,16.25,16.87
2021-12-08 02:50:26,18.1,93,205,277,71.29,168,16.25,16.81
2021-12-08 03:00:26,18.2,93,204,277,70.31,169,16.19,16.81
2021-12-08 03:10:26,18.1,92,204,277,70.31,173,16.19,16.81
2021-12-08 03:20:26,18.1,93,204,277,70.31,173,16.19,16.81
2021-12-08 03:30:26,18.2,93,204,277,71.29,170,16.19,16.81
2021-12-08 03:40:26,18,93,204,277,70.31,170,16.19,16.81
2021-12-08 03:50:26,18,93,204,277,69.34,173,16.19,16.81
2021-12-08 04:00:26,18.3,93,205,277,71.29,174,16.19,16.81
2021-12-08 04:10:26,18.2,93,204,277,71.29,169,16.19,16.81
2021-12-08 04:20:26,18.1,93,204,277,70.31,168,16.19,16.81
2021-12-08 04:30:26,18.2,93,202,277,70.31,169,16.19,16.81
2021-12-08 04:40:26,18.1,93,204,277,70.31,171,16.19,16.81
2021-12-08 04:50:27,18,93,204,277,70.31,172,16.19,16.81
2021-12-08 05:00:26,18.1,93,204,277,70.31,172,16.19,16.81
2021-12-08 05:10:27,18.1,93,204,277,70.31,169,16.12,16.81
2021-12-08 05:20:26,18.1,92,204,277,66.41,169,16.19,16.81
2021-12-08 05:30:26,17.9,93,204,277,70.31,169,16.12,16.81
2021-12-08 05:40:26,18,93,204,277,70.31,170,16.12,16.75
2021-12-08 05:50:27,18,93,204,277,70.31,170,16.12,16.75
2021-12-08 06:00:26,18.1,92,205,277,70.31,169,16.12,16.75
2021-12-08 06:10:27,18,93,204,277,70.31,172,16.12,16.75
2021-12-08 06:20:26,18.3,93,204,277,69.34,172,16.12,16.75
2021-12-08 06:30:27,18.1,93,204,277,70.31,172,16.12,16.75
2021-12-08 06:40:26,18.1,92,205,277,69.34,173,16.12,16.75
2021-12-08 06:50:27,18,93,204,277,71.29,173,16.12,16.75
2021-12-08 07:00:26,18.1,93,204,277,70.31,173,16.12,16.75
2021-12-08 07:10:27,18,93,204,277,71.29,175,16.12,16.75
2021-12-08 07:20:26,18.1,93,204,277,70.31,173,16.12,16.75
2021-12-08 07:30:27,18,93,205,277,70.31,175,16.12,16.75
2021-12-08 07:40:26,17.9,92,205,277,71.29,172,16.12,16.75
2021-12-08 07:50:27,17.9,93,204,277,71.29,169,16.12,16.75
2021-12-08 08:00:26,18,93,204,277,71.29,177,16.06,16.75
2021-12-08 08:10:27,18.2,93,207,277,72.27,176,16.06,16.75
2021-12-08 08:20:26,18.3,93,202,277,71.29,173,16.06,16.75
2021-12-08 08:30:27,18.2,93,205,278,72.27,173,16,16.75
2021-12-08 08:40:26,18.3,93,204,277,72.27,173,16,16.75
2021-12-08 08:50:27,18.5,93,210,277,70.31,173,16,16.75
2021-12-08 09:00:26,18.3,93,202,277,73.24,173,16,16.75
2021-12-08 09:10:27,18.2,93,202,275,72.27,173,16,16.75
2021-12-08 09:20:26,18.3,93,202,275,71.29,174,16,16.75
2021-12-08 09:30:27,18.5,93,202,275,71.29,177,16.06,16.75
2021-12-08 09:40:26,18.5,93,204,275,71.29,178,16.06,16.75
2021-12-08 09:50:27,18.5,93,202,275,72.27,176,16.06,16.75
2021-12-08 10:00:26,18.6,93,202,275,72.27,170,16.06,16.75
2021-12-08 10:10:27,18.5,93,204,277,72.27,176,16.06,16.75
2021-12-08 10:20:26,18.7,93,204,275,72.27,177,16.06,16.75
2021-12-08 10:30:27,18.5,93,204,275,71.29,174,16.06,16.75
2021-12-08 10:40:26,18.6,93,202,275,72.27,184,16.06,16.75
2021-12-08 10:50:27,18.9,93,204,275,71.29,171,16.06,16.75
2021-12-08 11:00:26,18.6,93,204,275,73.24,166,16.12,16.75
2021-12-08 11:10:27,18.6,93,205,275,73.24,175,16.12,16.75
2021-12-08 11:20:26,18.8,93,205,275,73.24,181,16.12,16.75
2021-12-08 11:30:27,18.9,93,204,275,119.14,183,16.12,16.81
2021-12-08 11:40:26,19.2,93,205,275,118.16,181,16.19,16.81
2021-12-08 11:50:27,19.2,93,204,275,117.19,182,16.19,16.81
2021-12-08 12:00:26,19.3,93,204,275,115.23,181,16.25,16.81
2021-12-08 12:10:27,19.4,93,205,275,117.19,192,16.37,16.87
2021-12-08 12:20:26,19.4,93,205,275,115.23,185,16.44,16.87
2021-12-08 12:30:25,19.4,93,205,275,115.23,188,16.44,16.87
2021-12-08 12:40:26,19.4,93,205,277,115.23,179,16.5,16.94
2021-12-08 12:50:25,19.5,93,205,275,115.23,175,16.56,16.94
2021-12-08 13:00:26,19.5,93,205,275,114.26,184,16.56,16.94
2021-12-08 13:10:25,19.9,93,205,275,107.42,182,16.62,17
2021-12-08 13:20:26,19.8,93,207,275,97.66,186,16.75,17
2021-12-08 13:30:25,19.9,93,205,275,116.21,196,16.81,17.06
2021-12-08 13:40:26,19.8,93,209,273,119.14,200,16.87,17.06
2021-12-08 13:50:25,19.8,93,209,275,115.23,196,16.94,17.12
2021-12-08 14:00:26,19.9,93,209,277,119.14,191,16.94,17.12
2021-12-08 14:10:25,19.5,93,209,275,72.27,195,17,17.12
2021-12-08 14:20:26,19.5,93,209,275,72.27,195,17,17.19
2021-12-08 14:30:26,19.6,93,209,277,73.24,193,17,17.19
2021-12-08 14:40:27,19.5,93,210,277,72.27,191,17,17.19
2021-12-08 14:50:26,19.5,93,209,277,72.27,196,17,17.19
2021-12-08 15:00:27,19.8,93,209,277,101.56,194,17,17.25
2021-12-08 15:10:26,19.9,93,209,277,111.33,205,17.06,17.25
2021-12-08 15:20:27,19.6,93,210,277,74.22,200,17.06,17.25
2021-12-08 15:30:26,19.6,93,209,277,73.24,194,17.06,17.25
2021-12-08 15:40:27,19.5,93,210,277,73.24,199,17.06,17.25
2021-12-08 15:50:26,19.5,93,209,277,73.24,194,17.06,17.31
2021-12-08 16:00:25,19.5,93,209,277,73.24,190,17.06,17.25
2021-12-08 16:10:26,19.5,93,209,277,72.27,195,17.06,17.31
2021-12-08 16:20:25,19.5,93,209,277,72.27,193,17.06,17.31
2021-12-08 16:30:26,19.5,93,209,277,72.27,192,17.06,17.31
2021-12-08 16:40:25,19.5,93,209,278,73.24,187,17.06,17.31
2021-12-08 16:50:26,19.5,93,209,278,71.29,188,17,17.31
2021-12-08 17:00:26,19.3,93,209,278,72.27,192,17.06,17.31
2021-12-08 17:10:27,19.6,93,209,278,72.27,193,17,17.31
2021-12-08 17:20:26,19.3,93,209,278,72.27,188,17,17.31
2021-12-08 17:30:27,19.4,93,207,278,72.27,190,17,17.31
2021-12-08 17:40:26,19.3,93,209,278,71.29,184,17,17.31
2021-12-08 17:50:27,18.9,93,207,278,72.27,191,17.06,17.31
2021-12-08 18:00:26,18.9,93,209,278,72.27,190,17.06,17.31
2021-12-08 18:10:25,18.9,93,209,278,73.24,191,17.06,17.31
2021-12-08 18:20:26,18.9,93,210,278,72.27,187,17,17.31
2021-12-08 18:30:25,18.8,93,209,280,72.27,186,17,17.31
2021-12-08 18:40:26,19.1,93,209,278,71.29,189,17,17.31
2021-12-08 18:50:25,18.8,93,209,278,72.27,191,17,17.31
2021-12-08 19:00:26,18.8,93,210,278,72.27,190,17,17.31
2021-12-08 19:10:25,18.9,93,210,278,73.24,191,17,17.31
2021-12-08 19:20:26,18.8,93,210,278,72.27,190,16.94,17.31
2021-12-08 19:30:26,18.8,93,209,278,72.27,191,17,17.31
2021-12-08 19:40:27,18.8,93,210,278,71.29,190,16.94,17.31
2021-12-08 19:50:26,18.8,93,210,278,72.27,188,17,17.31
2021-12-08 20:00:27,18.8,93,209,278,71.29,190,16.94,17.31
2021-12-08 20:10:26,18.8,93,209,278,72.27,188,16.94,17.31
2021-12-08 20:20:27,18.6,93,209,278,73.24,189,16.94,17.31
2021-12-08 20:30:26,18.6,93,209,278,71.29,188,16.94,17.31
2021-12-08 20:40:25,18.7,93,210,278,71.29,189,16.94,17.31
2021-12-08 20:50:26,18.8,93,210,280,71.29,189,16.94,17.31
2021-12-08 21:00:25,18.8,93,209,278,72.27,189,16.94,17.31
2021-12-08 21:10:26,18.8,93,210,280,72.27,187,16.94,17.31
2021-12-08 21:20:25,18.6,93,210,278,71.29,190,16.94,17.31
2021-12-08 21:30:26,18.7,93,210,280,72.27,190,16.94,17.31
2021-12-08 21:40:25,18.7,93,209,278,72.27,188,16.94,17.31
2021-12-08 21:50:26,18.6,93,214,280,72.27,187,16.94,17.31
2021-12-08 22:00:26,18.7,93,210,278,72.27,187,16.94,17.31
2021-12-08 22:10:26,18.8,93,209,280,71.29,185,16.94,17.31
2021-12-08 22:20:26,18.8,93,210,278,72.27,187,16.94,17.31
2021-12-08 22:30:27,18.7,93,210,280,71.29,188,16.94,17.31
2021-12-08 22:40:26,18.8,93,209,280,71.29,189,16.94,17.31
2021-12-08 22:50:27,18.7,93,210,280,73.24,184,16.94,17.25
2021-12-08 23:00:26,18.6,93,209,280,72.27,188,16.94,17.31
2021-12-08 23:10:27,18.6,93,210,280,72.27,187,16.94,17.31
2021-12-08 23:20:26,18.7,93,209,280,71.29,188,16.94,17.31
2021-12-08 23:30:25,18.6,93,210,280,72.27,186,16.94,17.25
2021-12-08 23:40:26,18.6,93,210,280,72.27,186,16.94,17.31
2021-12-08 23:50:25,18.6,93,210,280,72.27,188,16.87,17.31
2021-12-09 00:00:26,18.6,93,209,280,71.29,186,16.87,17.31
2021-12-09 00:10:25,18.8,93,209,280,72.27,185,16.87,17.31
2021-12-09 00:20:26,18.6,93,210,280,72.27,183,16.87,17.31
2021-12-09 00:30:25,18.7,93,210,280,73.24,185,16.87,17.31
2021-12-09 00:40:26,18.8,93,209,280,73.24,183,16.94,17.31
2021-12-09 00:50:26,18.6,93,210,280,72.27,183,16.87,17.31
2021-12-09 01:00:27,18.6,93,210,280,72.27,183,16.87,17.31
2021-12-09 01:10:26,18.6,93,210,280,73.24,182,16.87,17.31
2021-12-09 01:20:27,18.7,93,210,280,73.24,182,16.87,17.31
