11D6495,2019-09-28 08:30:00.000,31.00762
11D6496,2019-09-28 08:30:00.000,20.79935
11D64CD,2019-09-28 08:30:00.000,20.07729
11D64E1,2019-09-28 08:30:00.000,38.27797
11D64E8,2019-09-28 08:30:00.000,42.91132
11D6500,2019-09-28 08:30:00.000,32.99047
11D657C,2019-09-28 08:30:00.000,5.22075
11D658C,2019-09-28 08:30:00.000,37.14977
11D65CC,2019-09-28 08:30:00.000,69.35688
11D65CD,2019-09-28 08:30:00.000,7.98993
11D65D0,2019-09-28 08:30:00.000,55.47129
11D65DB,2019-09-28 08:30:00.000,63.74907
11D65E6,2019-09-28 08:30:00.000,29.11549
11D65F6,2019-09-28 08:30:00.000,47.63753
11D6604,2019-09-28 08:30:00.000,76.28196
11D660D,2019-09-28 08:30:00.000,15.09785
11D6615,2019-09-28 08:30:00.000,36.53319
11D6616,2019-09-28 08:30:00.000,31.24792
11D6617,2019-09-28 08:30:00.000,25.61482
11D6628,2019-09-28 08:30:00.000,671.7483
11D6636,2019-09-28 08:30:00.000,31.47987
11D6638,2019-09-28 08:30:00.000,51.18977
11D6642,2019-09-28 08:30:00.000,5.36622
11D6643,2019-09-28 08:30:00.000,35.10042
11D6649,2019-09-28 08:30:00.000,5.43512
11D664C,2019-09-28 08:30:00.000,32.23111
11D6652,2019-09-28 08:30:00.000,32.14073
11D6653,2019-09-28 08:30:00.000,40.52709
11D6656,2019-09-28 08:30:00.000,18.16722
11D6658,2019-09-28 08:30:00.000,52.9206
11D6687,2019-09-28 08:30:00.000,59.79404
11D6694,2019-09-28 08:30:00.000,9.48022
11D6121,2019-09-28 08:15:00.000,61.42885
11D61F3,2019-09-28 08:15:00.000,54.46613
11D61F6,2019-09-28 08:15:00.000,58.99018
11D622D,2019-09-28 08:15:00.000,28.95159
11D6243,2019-09-28 08:15:00.000,41.06125
11D6251,2019-09-28 08:15:00.000,53.24359
11D627F,2019-09-28 08:15:00.000,31.42377
11D62C3,2019-09-28 08:15:00.000,11.25109
11D62D1,2019-09-28 08:15:00.000,3.83074
11D6321,2019-09-28 08:15:00.000,48.77194
11D632C,2019-09-28 08:15:00.000,49.31318
11D6369,2019-09-28 08:15:00.000,48.65299
11D636D,2019-09-28 08:15:00.000,41.83809
11D63BB,2019-09-28 08:15:00.000,16.92982
11D63BD,2019-09-28 08:15:00.000,26.07988
11D63C2,2019-09-28 08:15:00.000,15.53681
11D63C5,2019-09-28 08:15:00.000,42.27236
11D63D0,2019-09-28 08:15:00.000,1507.698
11D63E0,2019-09-28 08:15:00.000,35.78292
11D63E3,2019-09-28 08:15:00.000,65.8927
11D63E6,2019-09-28 08:15:00.000,5.68673
11D63F9,2019-09-28 08:15:00.000,33.22296
11D6409,2019-09-28 08:15:00.000,33.41996
11D640B,2019-09-28 08:15:00.000,48.37765
11D641E,2019-09-28 08:15:00.000,15.96567
11D6424,2019-09-28 08:15:00.000,31.86531
11D6459,2019-09-28 08:15:00.000,4.14551
11D648C,2019-09-28 08:15:00.000,26.0484
11D6495,2019-09-28 08:15:00.000,31.00762
11D6496,2019-09-28 08:15:00.000,20.79935
11D64CD,2019-09-28 08:15:00.000,20.06799
11D64E1,2019-09-28 08:15:00.000,38.26932
11D64E8,2019-09-28 08:15:00.000,42.91132
11D6500,2019-09-28 08:15:00.000,32.99022
